season,season_id,match_id,nb_games
1998/99,7,2794,380
1998/99,7,2646,380
1998/99,7,2779,380
1998/99,7,2679,380
1998/99,7,2636,380
1998/99,7,2901,380
1998/99,7,2821,380
1998/99,7,2768,380
1998/99,7,2756,380
1998/99,7,2647,380
1998/99,7,2723,380
1998/99,7,2728,380
1998/99,7,2732,380
1998/99,7,2790,380
1998/99,7,2588,380
1998/99,7,2851,380
1998/99,7,2897,380
1998/99,7,2633,380
1998/99,7,2533,380
1998/99,7,2857,380
1998/99,7,2746,380
1998/99,7,2826,380
1998/99,7,2888,380
1998/99,7,2686,380
1998/99,7,2563,380
1998/99,7,2629,380
1998/99,7,2772,380
1998/99,7,2813,380
1998/99,7,2640,380
1998/99,7,2870,380
1998/99,7,2741,380
1998/99,7,2755,380
1998/99,7,2711,380
1998/99,7,2583,380
1998/99,7,2750,380
1998/99,7,2829,380
1998/99,7,2803,380
1998/99,7,2568,380
1998/99,7,2839,380
1998/99,7,2843,380
1998/99,7,2651,380
1998/99,7,2785,380
1998/99,7,2599,380
1998/99,7,2541,380
1998/99,7,2727,380
1998/99,7,2548,380
1998/99,7,2589,380
1998/99,7,2784,380
1998/99,7,2898,380
1998/99,7,2798,380
1998/99,7,2531,380
1998/99,7,2899,380
1998/99,7,2674,380
1998/99,7,2830,380
1998/99,7,2862,380
1998/99,7,2550,380
1998/99,7,2666,380
1998/99,7,2773,380
1998/99,7,2789,380
1998/99,7,2619,380
1998/99,7,2765,380
1998/99,7,2729,380
1998/99,7,2704,380
1998/99,7,2598,380
1998/99,7,2555,380
1998/99,7,2534,380
1998/99,7,2559,380
1998/99,7,2696,380
1998/99,7,2824,380
1998/99,7,2835,380
1998/99,7,2659,380
1998/99,7,2871,380
1998/99,7,2810,380
1998/99,7,2628,380
1998/99,7,2681,380
1998/99,7,2807,380
1998/99,7,2539,380
1998/99,7,2778,380
1998/99,7,2721,380
1998/99,7,2637,380
1998/99,7,2752,380
1998/99,7,2577,380
1998/99,7,2895,380
1998/99,7,2874,380
1998/99,7,2837,380
1998/99,7,2695,380
1998/99,7,2600,380
1998/99,7,2845,380
1998/99,7,2612,380
1998/99,7,2833,380
1998/99,7,2675,380
1998/99,7,2820,380
1998/99,7,2610,380
1998/99,7,2630,380
1998/99,7,2734,380
1998/99,7,2766,380
1998/99,7,2553,380
1998/99,7,2760,380
1998/99,7,2769,380
1998/99,7,2573,380
1998/99,7,2890,380
1998/99,7,2719,380
1998/99,7,2854,380
1998/99,7,2884,380
1998/99,7,2764,380
1998/99,7,2892,380
1998/99,7,2528,380
1998/99,7,2793,380
1998/99,7,2763,380
1998/99,7,2632,380
1998/99,7,2572,380
1998/99,7,2614,380
1998/99,7,2880,380
1998/99,7,2776,380
1998/99,7,2832,380
1998/99,7,2635,380
1998/99,7,2688,380
1998/99,7,2761,380
1998/99,7,2693,380
1998/99,7,2578,380
1998/99,7,2556,380
1998/99,7,2554,380
1998/99,7,2701,380
1998/99,7,2667,380
1998/99,7,2595,380
1998/99,7,2537,380
1998/99,7,2739,380
1998/99,7,2771,380
1998/99,7,2747,380
1998/99,7,2861,380
1998/99,7,2642,380
1998/99,7,2571,380
1998/99,7,2859,380
1998/99,7,2724,380
1998/99,7,2564,380
1998/99,7,2802,380
1998/99,7,2618,380
1998/99,7,2625,380
1998/99,7,2593,380
1998/99,7,2652,380
1998/99,7,2535,380
1998/99,7,2852,380
1998/99,7,2592,380
1998/99,7,2903,380
1998/99,7,2576,380
1998/99,7,2684,380
1998/99,7,2894,380
1998/99,7,2672,380
1998/99,7,2551,380
1998/99,7,2620,380
1998/99,7,2703,380
1998/99,7,2744,380
1998/99,7,2882,380
1998/99,7,2735,380
1998/99,7,2718,380
1998/99,7,2891,380
1998/99,7,2791,380
1998/99,7,2587,380
1998/99,7,2819,380
1998/99,7,2653,380
1998/99,7,2547,380
1998/99,7,2860,380
1998/99,7,2624,380
1998/99,7,2902,380
1998/99,7,2621,380
1998/99,7,2751,380
1998/99,7,2607,380
1998/99,7,2715,380
1998/99,7,2759,380
1998/99,7,2885,380
1998/99,7,2801,380
1998/99,7,2643,380
1998/99,7,2722,380
1998/99,7,2797,380
1998/99,7,2698,380
1998/99,7,2590,380
1998/99,7,2738,380
1998/99,7,2558,380
1998/99,7,2869,380
1998/99,7,2648,380
1998/99,7,2546,380
1998/99,7,2873,380
1998/99,7,2660,380
1998/99,7,2699,380
1998/99,7,2697,380
1998/99,7,2582,380
1998/99,7,2737,380
1998/99,7,2782,380
1998/99,7,2853,380
1998/99,7,2707,380
1998/99,7,2638,380
1998/99,7,2775,380
1998/99,7,2657,380
1998/99,7,2708,380
1998/99,7,2864,380
1998/99,7,2536,380
1998/99,7,2538,380
1998/99,7,2841,380
1998/99,7,2816,380
1998/99,7,2691,380
1998/99,7,2631,380
1998/99,7,2872,380
1998/99,7,2733,380
1998/99,7,2670,380
1998/99,7,2585,380
1998/99,7,2828,380
1998/99,7,2656,380
1998/99,7,2601,380
1998/99,7,2906,380
1998/99,7,2644,380
1998/99,7,2817,380
1998/99,7,2811,380
1998/99,7,2616,380
1998/99,7,2905,380
1998/99,7,2529,380
1998/99,7,2615,380
1998/99,7,2639,380
1998/99,7,2560,380
1998/99,7,2780,380
1998/99,7,2831,380
1998/99,7,2812,380
1998/99,7,2792,380
1998/99,7,2743,380
1998/99,7,2579,380
1998/99,7,2787,380
1998/99,7,2799,380
1998/99,7,2800,380
1998/99,7,2608,380
1998/99,7,2748,380
1998/99,7,2689,380
1998/99,7,2823,380
1998/99,7,2602,380
1998/99,7,2795,380
1998/99,7,2875,380
1998/99,7,2661,380
1998/99,7,2665,380
1998/99,7,2677,380
1998/99,7,2767,380
1998/99,7,2565,380
1998/99,7,2710,380
1998/99,7,2683,380
1998/99,7,2609,380
1998/99,7,2889,380
1998/99,7,2844,380
1998/99,7,2808,380
1998/99,7,2865,380
1998/99,7,2591,380
1998/99,7,2634,380
1998/99,7,2881,380
1998/99,7,2680,380
1998/99,7,2827,380
1998/99,7,2712,380
1998/99,7,2879,380
1998/99,7,2673,380
1998/99,7,2742,380
1999/00,8,3262,380
1999/00,8,2910,380
1999/00,8,2986,380
1999/00,8,3179,380
1999/00,8,3175,380
1999/00,8,2999,380
1999/00,8,3028,380
1999/00,8,3069,380
1999/00,8,3178,380
1999/00,8,3274,380
1999/00,8,3107,380
1999/00,8,3214,380
1999/00,8,3270,380
1999/00,8,3001,380
1999/00,8,2925,380
1999/00,8,3176,380
1999/00,8,3148,380
1999/00,8,3248,380
1999/00,8,3171,380
1999/00,8,3111,380
1999/00,8,2942,380
1999/00,8,3231,380
1999/00,8,3092,380
1999/00,8,3206,380
1999/00,8,3222,380
1999/00,8,2970,380
1999/00,8,3209,380
1999/00,8,3048,380
1999/00,8,3199,380
1999/00,8,2908,380
1999/00,8,3251,380
1999/00,8,2968,380
1999/00,8,2924,380
1999/00,8,3208,380
1999/00,8,3002,380
1999/00,8,3068,380
1999/00,8,3024,380
1999/00,8,3174,380
1999/00,8,3136,380
1999/00,8,3090,380
1999/00,8,2934,380
1999/00,8,3064,380
1999/00,8,2909,380
1999/00,8,2995,380
1999/00,8,3159,380
1999/00,8,2923,380
1999/00,8,3283,380
1999/00,8,2939,380
1999/00,8,2994,380
1999/00,8,3187,380
1999/00,8,3278,380
1999/00,8,3104,380
1999/00,8,2974,380
1999/00,8,3124,380
1999/00,8,3076,380
1999/00,8,3132,380
1999/00,8,2984,380
1999/00,8,3094,380
1999/00,8,3058,380
1999/00,8,2926,380
1999/00,8,3243,380
1999/00,8,3084,380
1999/00,8,3042,380
1999/00,8,2944,380
1999/00,8,3077,380
1999/00,8,2976,380
1999/00,8,2998,380
1999/00,8,3097,380
1999/00,8,3033,380
1999/00,8,2922,380
1999/00,8,3141,380
1999/00,8,3172,380
1999/00,8,3023,380
1999/00,8,2951,380
1999/00,8,3040,380
1999/00,8,2918,380
1999/00,8,3020,380
1999/00,8,2935,380
1999/00,8,2989,380
1999/00,8,3190,380
1999/00,8,3244,380
1999/00,8,2913,380
1999/00,8,3238,380
1999/00,8,3269,380
1999/00,8,3272,380
1999/00,8,2948,380
1999/00,8,3032,380
1999/00,8,2952,380
1999/00,8,3164,380
1999/00,8,3143,380
1999/00,8,3103,380
1999/00,8,3087,380
1999/00,8,3088,380
1999/00,8,2967,380
1999/00,8,3224,380
1999/00,8,2960,380
1999/00,8,2975,380
1999/00,8,2937,380
1999/00,8,3212,380
1999/00,8,3029,380
1999/00,8,3235,380
1999/00,8,3229,380
1999/00,8,2988,380
1999/00,8,2982,380
1999/00,8,3219,380
1999/00,8,2921,380
1999/00,8,3030,380
1999/00,8,2931,380
1999/00,8,3194,380
1999/00,8,2955,380
1999/00,8,2972,380
1999/00,8,3161,380
1999/00,8,3266,380
1999/00,8,3142,380
1999/00,8,3071,380
1999/00,8,3239,380
1999/00,8,3105,380
1999/00,8,3211,380
1999/00,8,3228,380
1999/00,8,3267,380
1999/00,8,3223,380
1999/00,8,3139,380
1999/00,8,3060,380
1999/00,8,3149,380
1999/00,8,3130,380
1999/00,8,2993,380
1999/00,8,3118,380
1999/00,8,3095,380
1999/00,8,3158,380
1999/00,8,3277,380
1999/00,8,3117,380
1999/00,8,3218,380
1999/00,8,3009,380
1999/00,8,2977,380
1999/00,8,3057,380
1999/00,8,2963,380
1999/00,8,3245,380
1999/00,8,3236,380
1999/00,8,2979,380
1999/00,8,3280,380
1999/00,8,3205,380
1999/00,8,2930,380
1999/00,8,2949,380
1999/00,8,3052,380
1999/00,8,2947,380
1999/00,8,3276,380
1999/00,8,3121,380
1999/00,8,3255,380
1999/00,8,3169,380
1999/00,8,3221,380
1999/00,8,3259,380
1999/00,8,3008,380
1999/00,8,3059,380
1999/00,8,3021,380
1999/00,8,2957,380
1999/00,8,3127,380
1999/00,8,3260,380
1999/00,8,3053,380
1999/00,8,3047,380
1999/00,8,3281,380
1999/00,8,3115,380
1999/00,8,2946,380
1999/00,8,2928,380
1999/00,8,3131,380
1999/00,8,3074,380
1999/00,8,2945,380
1999/00,8,3217,380
1999/00,8,3080,380
1999/00,8,3160,380
1999/00,8,3083,380
1999/00,8,3035,380
1999/00,8,3202,380
1999/00,8,3166,380
1999/00,8,3065,380
1999/00,8,2912,380
1999/00,8,3185,380
1999/00,8,2992,380
1999/00,8,2911,380
1999/00,8,3066,380
1999/00,8,3079,380
1999/00,8,3014,380
1999/00,8,3086,380
1999/00,8,3195,380
1999/00,8,2958,380
1999/00,8,3173,380
1999/00,8,3100,380
1999/00,8,3019,380
1999/00,8,3275,380
1999/00,8,3004,380
1999/00,8,2987,380
1999/00,8,3258,380
1999/00,8,3201,380
1999/00,8,3046,380
1999/00,8,3031,380
1999/00,8,3286,380
1999/00,8,3112,380
1999/00,8,3147,380
1999/00,8,3257,380
1999/00,8,3226,380
1999/00,8,3220,380
1999/00,8,3265,380
1999/00,8,3193,380
1999/00,8,3041,380
1999/00,8,3067,380
1999/00,8,3186,380
1999/00,8,2990,380
1999/00,8,3000,380
1999/00,8,3098,380
1999/00,8,3203,380
1999/00,8,3232,380
1999/00,8,3252,380
1999/00,8,3116,380
1999/00,8,3011,380
1999/00,8,2991,380
1999/00,8,2920,380
1999/00,8,2997,380
1999/00,8,2973,380
1999/00,8,3227,380
1999/00,8,3253,380
1999/00,8,2938,380
1999/00,8,3012,380
1999/00,8,3073,380
1999/00,8,2966,380
1999/00,8,3157,380
1999/00,8,3049,380
1999/00,8,3284,380
1999/00,8,3051,380
1999/00,8,3061,380
1999/00,8,3099,380
1999/00,8,2965,380
1999/00,8,3216,380
1999/00,8,3135,380
1999/00,8,3237,380
1999/00,8,2943,380
1999/00,8,3062,380
1999/00,8,3254,380
1999/00,8,3128,380
1999/00,8,3263,380
1999/00,8,3013,380
1999/00,8,2932,380
1999/00,8,3188,380
1999/00,8,3246,380
1999/00,8,3006,380
1999/00,8,3044,380
1999/00,8,3122,380
1999/00,8,3005,380
1999/00,8,3210,380
1999/00,8,2956,380
1999/00,8,2933,380
1999/00,8,2978,380
1999/00,8,3200,380
1999/00,8,3215,380
1999/00,8,3129,380
1999/00,8,3233,380
1999/00,8,3078,380
1999/00,8,2962,380
1999/00,8,3264,380
1999/00,8,3133,380
1999/00,8,2936,380
1999/00,8,3056,380
1999/00,8,3072,380
1999/00,8,3180,380
1999/00,8,3250,380
1999/00,8,3054,380
1999/00,8,3034,380
1999/00,8,3119,380
1999/00,8,3151,380
1999/00,8,2969,380
1999/00,8,3225,380
1999/00,8,3192,380
1999/00,8,3126,380
1999/00,8,3242,380
1999/00,8,3063,380
1999/00,8,2971,380
1999/00,8,3234,380
1999/00,8,3110,380
1999/00,8,3196,380
1999/00,8,3010,380
1999/00,8,3240,380
1999/00,8,3165,380
1999/00,8,3145,380
1999/00,8,3039,380
1999/00,8,3271,380
1999/00,8,3082,380
1999/00,8,3282,380
1999/00,8,3152,380
1999/00,8,3089,380
1999/00,8,2964,380
1999/00,8,3204,380
1999/00,8,2915,380
1999/00,8,3184,380
1999/00,8,3285,380
1999/00,8,3177,380
1999/00,8,3273,380
1999/00,8,3153,380
1999/00,8,3213,380
1999/00,8,2985,380
1999/00,8,3197,380
1999/00,8,3162,380
1999/00,8,3247,380
1999/00,8,3154,380
1999/00,8,2916,380
1999/00,8,3113,380
1999/00,8,3109,380
1999/00,8,2940,380
1999/00,8,3279,380
1999/00,8,3018,380
1999/00,8,3055,380
1999/00,8,2950,380
1999/00,8,2914,380
1999/00,8,3025,380
1999/00,8,3198,380
1999/00,8,3125,380
1999/00,8,3045,380
1999/00,8,3120,380
1999/00,8,3168,380
1999/00,8,3261,380
1999/00,8,3268,380
1999/00,8,3150,380
1999/00,8,3102,380
1999/00,8,3003,380
1999/00,8,3182,380
1999/00,8,2907,380
1999/00,8,3101,380
1999/00,8,3144,380
1999/00,8,3170,380
1999/00,8,2917,380
1999/00,8,3138,380
1999/00,8,3007,380
1999/00,8,3134,380
1999/00,8,3140,380
1999/00,8,2983,380
1999/00,8,3241,380
1999/00,8,2954,380
1999/00,8,3085,380
1999/00,8,3050,380
1999/00,8,3191,380
1999/00,8,3038,380
1999/00,8,2959,380
1999/00,8,2961,380
1999/00,8,2981,380
1999/00,8,3155,380
1999/00,8,2996,380
1999/00,8,3256,380
1999/00,8,2927,380
1999/00,8,3037,380
1999/00,8,3017,380
1999/00,8,3070,380
1999/00,8,3075,380
1999/00,8,3036,380
1999/00,8,3096,380
1999/00,8,3016,380
1999/00,8,3230,380
1999/00,8,2919,380
1999/00,8,3022,380
1999/00,8,3093,380
1999/00,8,3015,380
1999/00,8,3167,380
1999/00,8,2953,380
1999/00,8,3091,380
1999/00,8,3137,380
1999/00,8,3123,380
1999/00,8,3081,380
1999/00,8,3249,380
1999/00,8,3027,380
1999/00,8,3043,380
1999/00,8,3156,380
1999/00,8,3146,380
1999/00,8,3026,380
1999/00,8,3114,380
1999/00,8,3163,380
1999/00,8,3106,380
1999/00,8,3108,380
1999/00,8,2941,380
1999/00,8,3189,380
1999/00,8,3183,380
1999/00,8,2929,380
1999/00,8,2980,380
1999/00,8,3207,380
1999/00,8,3181,380
2000/01,9,3294,380
2000/01,9,3550,380
2000/01,9,3325,380
2000/01,9,3542,380
2000/01,9,3398,380
2000/01,9,3661,380
2000/01,9,3450,380
2000/01,9,3512,380
2000/01,9,3603,380
2000/01,9,3475,380
2000/01,9,3320,380
2000/01,9,3394,380
2000/01,9,3409,380
2000/01,9,3370,380
2000/01,9,3529,380
2000/01,9,3343,380
2000/01,9,3646,380
2000/01,9,3470,380
2000/01,9,3576,380
2000/01,9,3316,380
2000/01,9,3596,380
2000/01,9,3553,380
2000/01,9,3533,380
2000/01,9,3426,380
2000/01,9,3519,380
2000/01,9,3459,380
2000/01,9,3636,380
2000/01,9,3378,380
2000/01,9,3614,380
2000/01,9,3337,380
2000/01,9,3324,380
2000/01,9,3371,380
2000/01,9,3561,380
2000/01,9,3655,380
2000/01,9,3380,380
2000/01,9,3412,380
2000/01,9,3635,380
2000/01,9,3288,380
2000/01,9,3379,380
2000/01,9,3620,380
2000/01,9,3315,380
2000/01,9,3549,380
2000/01,9,3357,380
2000/01,9,3418,380
2000/01,9,3477,380
2000/01,9,3588,380
2000/01,9,3393,380
2000/01,9,3338,380
2000/01,9,3592,380
2000/01,9,3537,380
2000/01,9,3528,380
2000/01,9,3421,380
2000/01,9,3374,380
2000/01,9,3424,380
2000/01,9,3304,380
2000/01,9,3621,380
2000/01,9,3302,380
2000/01,9,3650,380
2000/01,9,3453,380
2000/01,9,3540,380
2000/01,9,3559,380
2000/01,9,3347,380
2000/01,9,3298,380
2000/01,9,3654,380
2000/01,9,3436,380
2000/01,9,3309,380
2000/01,9,3617,380
2000/01,9,3598,380
2000/01,9,3415,380
2000/01,9,3332,380
2000/01,9,3577,380
2000/01,9,3485,380
2000/01,9,3312,380
2000/01,9,3434,380
2000/01,9,3514,380
2000/01,9,3555,380
2000/01,9,3666,380
2000/01,9,3574,380
2000/01,9,3440,380
2000/01,9,3333,380
2000/01,9,3557,380
2000/01,9,3321,380
2000/01,9,3504,380
2000/01,9,3430,380
2000/01,9,3351,380
2000/01,9,3437,380
2000/01,9,3517,380
2000/01,9,3317,380
2000/01,9,3645,380
2000/01,9,3389,380
2000/01,9,3336,380
2000/01,9,3364,380
2000/01,9,3498,380
2000/01,9,3552,380
2000/01,9,3521,380
2000/01,9,3608,380
2000/01,9,3629,380
2000/01,9,3419,380
2000/01,9,3383,380
2000/01,9,3297,380
2000/01,9,3289,380
2000/01,9,3392,380
2000/01,9,3438,380
2000/01,9,3566,380
2000/01,9,3326,380
2000/01,9,3571,380
2000/01,9,3458,380
2000/01,9,3416,380
2000/01,9,3335,380
2000/01,9,3627,380
2000/01,9,3447,380
2000/01,9,3372,380
2000/01,9,3633,380
2000/01,9,3501,380
2000/01,9,3624,380
2000/01,9,3443,380
2000/01,9,3356,380
2000/01,9,3632,380
2000/01,9,3404,380
2000/01,9,3569,380
2000/01,9,3307,380
2000/01,9,3572,380
2000/01,9,3460,380
2000/01,9,3609,380
2000/01,9,3513,380
2000/01,9,3515,380
2000/01,9,3465,380
2000/01,9,3554,380
2000/01,9,3408,380
2000/01,9,3478,380
2000/01,9,3466,380
2000/01,9,3523,380
2000/01,9,3334,380
2000/01,9,3327,380
2000/01,9,3493,380
2000/01,9,3355,380
2000/01,9,3474,380
2000/01,9,3303,380
2000/01,9,3423,380
2000/01,9,3407,380
2000/01,9,3630,380
2000/01,9,3649,380
2000/01,9,3489,380
2000/01,9,3422,380
2000/01,9,3442,380
2000/01,9,3366,380
2000/01,9,3547,380
2000/01,9,3534,380
2000/01,9,3663,380
2000/01,9,3527,380
2000/01,9,3319,380
2000/01,9,3638,380
2000/01,9,3401,380
2000/01,9,3662,380
2000/01,9,3595,380
2000/01,9,3464,380
2000/01,9,3406,380
2000/01,9,3354,380
2000/01,9,3593,380
2000/01,9,3330,380
2000/01,9,3342,380
2000/01,9,3476,380
2000/01,9,3647,380
2000/01,9,3444,380
2000/01,9,3358,380
2000/01,9,3520,380
2000/01,9,3626,380
2000/01,9,3536,380
2000/01,9,3548,380
2000/01,9,3425,380
2000/01,9,3643,380
2000/01,9,3637,380
2000/01,9,3532,380
2000/01,9,3293,380
2000/01,9,3480,380
2000/01,9,3656,380
2000/01,9,3446,380
2000/01,9,3455,380
2000/01,9,3622,380
2000/01,9,3479,380
2000/01,9,3590,380
2000/01,9,3579,380
2000/01,9,3403,380
2000/01,9,3502,380
2000/01,9,3658,380
2000/01,9,3410,380
2000/01,9,3526,380
2000/01,9,3311,380
2000/01,9,3376,380
2000/01,9,3582,380
2000/01,9,3508,380
2000/01,9,3586,380
2000/01,9,3664,380
2000/01,9,3651,380
2000/01,9,3503,380
2000/01,9,3499,380
2000/01,9,3640,380
2000/01,9,3597,380
2000/01,9,3441,380
2000/01,9,3644,380
2000/01,9,3368,380
2000/01,9,3413,380
2000/01,9,3538,380
2000/01,9,3322,380
2000/01,9,3375,380
2000/01,9,3382,380
2000/01,9,3575,380
2000/01,9,3497,380
2000/01,9,3490,380
2000/01,9,3397,380
2000/01,9,3578,380
2000/01,9,3454,380
2000/01,9,3568,380
2000/01,9,3469,380
2000/01,9,3405,380
2000/01,9,3487,380
2000/01,9,3456,380
2000/01,9,3306,380
2000/01,9,3613,380
2000/01,9,3429,380
2000/01,9,3492,380
2000/01,9,3339,380
2000/01,9,3642,380
2000/01,9,3562,380
2000/01,9,3468,380
2000/01,9,3545,380
2000/01,9,3567,380
2000/01,9,3659,380
2000/01,9,3365,380
2000/01,9,3305,380
2000/01,9,3360,380
2000/01,9,3295,380
2000/01,9,3625,380
2000/01,9,3516,380
2000/01,9,3585,380
2000/01,9,3558,380
2000/01,9,3452,380
2000/01,9,3301,380
2000/01,9,3296,380
2000/01,9,3634,380
2000/01,9,3610,380
2000/01,9,3350,380
2000/01,9,3314,380
2000/01,9,3619,380
2000/01,9,3530,380
2000/01,9,3287,380
2000/01,9,3457,380
2000/01,9,3402,380
2000/01,9,3628,380
2000/01,9,3601,380
2000/01,9,3660,380
2000/01,9,3482,380
2000/01,9,3580,380
2000/01,9,3488,380
2000/01,9,3341,380
2000/01,9,3507,380
2000/01,9,3506,380
2000/01,9,3448,380
2000/01,9,3581,380
2000/01,9,3522,380
2000/01,9,3653,380
2000/01,9,3471,380
2000/01,9,3525,380
2000/01,9,3310,380
2000/01,9,3427,380
2000/01,9,3353,380
2000/01,9,3361,380
2000/01,9,3665,380
2000/01,9,3556,380
2000/01,9,3439,380
2000/01,9,3414,380
2000/01,9,3463,380
2000/01,9,3570,380
2000/01,9,3611,380
2000/01,9,3484,380
2000/01,9,3363,380
2000/01,9,3391,380
2000/01,9,3359,380
2000/01,9,3420,380
2000/01,9,3541,380
2000/01,9,3518,380
2000/01,9,3449,380
2000/01,9,3386,380
2000/01,9,3323,380
2000/01,9,3290,380
2000/01,9,3461,380
2000/01,9,3594,380
2000/01,9,3631,380
2000/01,9,3417,380
2000/01,9,3472,380
2000/01,9,3500,380
2000/01,9,3384,380
2000/01,9,3551,380
2000/01,9,3369,380
2000/01,9,3524,380
2000/01,9,3381,380
2000/01,9,3495,380
2000/01,9,3606,380
2000/01,9,3387,380
2000/01,9,3329,380
2000/01,9,3583,380
2000/01,9,3400,380
2000/01,9,3505,380
2000/01,9,3573,380
2000/01,9,3648,380
2000/01,9,3433,380
2000/01,9,3607,380
2000/01,9,3399,380
2000/01,9,3313,380
2000/01,9,3623,380
2000/01,9,3496,380
2000/01,9,3390,380
2000/01,9,3605,380
2000/01,9,3483,380
2000/01,9,3473,380
2000/01,9,3435,380
2000/01,9,3652,380
2000/01,9,3300,380
2000/01,9,3362,380
2000/01,9,3331,380
2000/01,9,3344,380
2000/01,9,3377,380
2000/01,9,3600,380
2000/01,9,3616,380
2000/01,9,3348,380
2000/01,9,3428,380
2000/01,9,3612,380
2000/01,9,3641,380
2000/01,9,3395,380
2000/01,9,3565,380
2000/01,9,3352,380
2000/01,9,3467,380
2000/01,9,3451,380
2000/01,9,3564,380
2000/01,9,3308,380
2000/01,9,3445,380
2000/01,9,3340,380
2000/01,9,3539,380
2000/01,9,3639,380
2000/01,9,3396,380
2000/01,9,3591,380
2000/01,9,3509,380
2000/01,9,3599,380
2000/01,9,3292,380
2000/01,9,3587,380
2000/01,9,3462,380
2000/01,9,3388,380
2000/01,9,3373,380
2000/01,9,3544,380
2000/01,9,3345,380
2000/01,9,3431,380
2000/01,9,3618,380
2000/01,9,3511,380
2000/01,9,3328,380
2000/01,9,3657,380
2000/01,9,3385,380
2000/01,9,3602,380
2000/01,9,3546,380
2000/01,9,3486,380
2000/01,9,3531,380
2000/01,9,3367,380
2000/01,9,3584,380
2000/01,9,3349,380
2000/01,9,3318,380
2000/01,9,3491,380
2000/01,9,3291,380
2000/01,9,3535,380
2000/01,9,3589,380
2000/01,9,3411,380
2000/01,9,3510,380
2000/01,9,3604,380
2000/01,9,3346,380
2000/01,9,3615,380
2000/01,9,3432,380
2000/01,9,3299,380
2000/01,9,3543,380
2000/01,9,3494,380
2000/01,9,3481,380
2000/01,9,3563,380
2000/01,9,3560,380
2001/02,10,3952,380
2001/02,10,3861,380
2001/02,10,3671,380
2001/02,10,3937,380
2001/02,10,3938,380
2001/02,10,3836,380
2001/02,10,4029,380
2001/02,10,3919,380
2001/02,10,3683,380
2001/02,10,4021,380
2001/02,10,4001,380
2001/02,10,3858,380
2001/02,10,3971,380
2001/02,10,4025,380
2001/02,10,3783,380
2001/02,10,3916,380
2001/02,10,3669,380
2001/02,10,3700,380
2001/02,10,3763,380
2001/02,10,3871,380
2001/02,10,3895,380
2001/02,10,3672,380
2001/02,10,4012,380
2001/02,10,3827,380
2001/02,10,3974,380
2001/02,10,3991,380
2001/02,10,3785,380
2001/02,10,3961,380
2001/02,10,3676,380
2001/02,10,3814,380
2001/02,10,3711,380
2001/02,10,3926,380
2001/02,10,4024,380
2001/02,10,3715,380
2001/02,10,3759,380
2001/02,10,3999,380
2001/02,10,3723,380
2001/02,10,4022,380
2001/02,10,3832,380
2001/02,10,3939,380
2001/02,10,3886,380
2001/02,10,3882,380
2001/02,10,3946,380
2001/02,10,3769,380
2001/02,10,3860,380
2001/02,10,3876,380
2001/02,10,3777,380
2001/02,10,3935,380
2001/02,10,4032,380
2001/02,10,3944,380
2001/02,10,3799,380
2001/02,10,3840,380
2001/02,10,3691,380
2001/02,10,3737,380
2001/02,10,3891,380
2001/02,10,3793,380
2001/02,10,3819,380
2001/02,10,3900,380
2001/02,10,4003,380
2001/02,10,3911,380
2001/02,10,3987,380
2001/02,10,4027,380
2001/02,10,3776,380
2001/02,10,3692,380
2001/02,10,3972,380
2001/02,10,3733,380
2001/02,10,3945,380
2001/02,10,3755,380
2001/02,10,3761,380
2001/02,10,3981,380
2001/02,10,3830,380
2001/02,10,3869,380
2001/02,10,4010,380
2001/02,10,3795,380
2001/02,10,3977,380
2001/02,10,3855,380
2001/02,10,3852,380
2001/02,10,3766,380
2001/02,10,3853,380
2001/02,10,3901,380
2001/02,10,3764,380
2001/02,10,3951,380
2001/02,10,3907,380
2001/02,10,3923,380
2001/02,10,3979,380
2001/02,10,3850,380
2001/02,10,3784,380
2001/02,10,3920,380
2001/02,10,3879,380
2001/02,10,3760,380
2001/02,10,3810,380
2001/02,10,3845,380
2001/02,10,3728,380
2001/02,10,3716,380
2001/02,10,3993,380
2001/02,10,4040,380
2001/02,10,3798,380
2001/02,10,3851,380
2001/02,10,3724,380
2001/02,10,4046,380
2001/02,10,3750,380
2001/02,10,3722,380
2001/02,10,3720,380
2001/02,10,4019,380
2001/02,10,3838,380
2001/02,10,3824,380
2001/02,10,3742,380
2001/02,10,3677,380
2001/02,10,3847,380
2001/02,10,3894,380
2001/02,10,3673,380
2001/02,10,3828,380
2001/02,10,4038,380
2001/02,10,3910,380
2001/02,10,4005,380
2001/02,10,3867,380
2001/02,10,3770,380
2001/02,10,3927,380
2001/02,10,3841,380
2001/02,10,3788,380
2001/02,10,3762,380
2001/02,10,3800,380
2001/02,10,3806,380
2001/02,10,3878,380
2001/02,10,3789,380
2001/02,10,4020,380
2001/02,10,4000,380
2001/02,10,3718,380
2001/02,10,3994,380
2001/02,10,3686,380
2001/02,10,3925,380
2001/02,10,3747,380
2001/02,10,3752,380
2001/02,10,3922,380
2001/02,10,3873,380
2001/02,10,3839,380
2001/02,10,3803,380
2001/02,10,3960,380
2001/02,10,4014,380
2001/02,10,3804,380
2001/02,10,3698,380
2001/02,10,3693,380
2001/02,10,3986,380
2001/02,10,3730,380
2001/02,10,3968,380
2001/02,10,3942,380
2001/02,10,3721,380
2001/02,10,4013,380
2001/02,10,3936,380
2001/02,10,3746,380
